series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,27.0,15.415015920122533,21.85594405594408,10.347680520446975,10.347680520446975,21.85594405594408
sorted_curves,1.0,37.0,22.12012274419086,43.02517482517486,37.01799054640952,37.01799054640952,43.02517482517486
sorted_curves,2.0,50.0,64.62928616481575,58.255944055944106,55.37207784275115,55.37207784275115,58.255944055944106
sorted_curves,3.0,77.0,72.23450769710354,68.59650349650356,66.8975517467585,66.8975517467585,68.59650349650356
sorted_curves,4.0,78.0,72.23450769710354,75.09510489510497,73.08202159571816,73.08202159571816,75.09510489510497
sorted_curves,5.0,79.0,72.23450769710354,78.80000000000021,75.4130967269168,75.4130967269168,78.80000000000021
sorted_curves,6.0,80.0,72.23450769710354,82.27552447552469,77.47771320211763,77.47771320211763,82.27552447552469
sorted_curves,7.0,82.0,73.92070670531974,84.05734265734289,75.17116269880103,75.17116269880103,84.05734265734289
sorted_curves,8.0,82.8,76.17353900635814,84.63193473193495,75.99658352641644,75.99658352641644,84.63193473193495
sorted_curves,9.0,83.0,79.11167527749171,87.86899766899766,77.72038816575959,77.72038816575959,87.86899766899766
sorted_curves,10.0,95.0,79.1174914632771,91.0962703962704,79.32520277650508,79.32520277650508,91.0962703962704
sorted_curves,11.0,96.0,79.57650234501145,94.03216783216781,80.6166322216948,80.6166322216948,94.03216783216781
sorted_curves,12.0,96.1,81.63359441189365,96.39510489510486,81.40028136437091,81.40028136437091,96.39510489510486
sorted_curves,13.0,97.0,81.63815975261215,97.90349650349646,81.48175506757552,81.48175506757552,97.90349650349646
