series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,7.6,15.670959888279572,7.160559440559443,16.007883416517576,7.160559440559443,16.007883416517576
sorted_curves,1.0,8.2,17.123985541520906,7.570349650349641,16.749313253849905,7.570349650349641,16.749313253849905
sorted_curves,2.0,9.7,17.539369770833883,10.32955710955709,18.551892957238355,10.32955710955709,18.551892957238355
sorted_curves,3.0,10.9,23.689643661297964,14.778974358974331,21.14004044223591,14.778974358974331,21.14004044223591
sorted_curves,4.0,23.0,24.5832926673761,20.25939393939391,24.238173624395554,20.25939393939391,24.238173624395554
sorted_curves,5.0,25.82,24.65333487616659,26.11160839160846,27.570710419270338,26.11160839160846,27.570710419270338
sorted_curves,6.0,35.0,30.363287487706163,28.87762237762245,30.74318778797408,28.87762237762245,30.74318778797408
sorted_curves,7.0,36.5,34.52670309530479,29.01282051282059,26.600880330650497,26.600880330650497,29.01282051282059
sorted_curves,8.0,37.2,37.62080722607661,33.26573426573435,27.697882849531823,27.697882849531823,33.26573426573435
sorted_curves,9.0,37.5,37.62080722607661,37.98974358974381,30.850007934579704,30.850007934579704,37.98974358974381
sorted_curves,10.0,40.0,37.62080722607661,49.652540792541046,41.797545182292794,41.797545182292794,49.652540792541046
sorted_curves,11.0,66.58,37.62080722607661,71.23696969696998,63.71792541979967,63.71792541979967,71.23696969696998
sorted_curves,12.0,121.0,120.16766156094151,105.72587412587447,99.78857947422888,99.78857947422888,105.72587412587447
sorted_curves,13.0,150.0,150.19853254626602,156.10209790209828,153.18693817270898,153.18693817270898,156.10209790209828
